TRIAL,TRAINING,TRIAL_TYPE,REACTION,CORRECT,CONGRUENT,LATENCY
1,True,1,False,2.9262150999857113
1,False,1,False,1.4753232999937609
2,False,1,False,1.3740525000030175
3,False,1,False,1.8432620000094175
4,False,1,False,1.776766900002258
