PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
3M3,1,1,1,1,1.0355176999983087
3M3,2,1,1,0,-
3M3,0,0,1,1,0.8622103999987303
3M3,1,0,1,1,0.37809150000248337
3M3,2,0,1,0,0.5117513000004692
3M3,0,0,1,1,0.7665005999988352
3M3,1,0,1,0,0.5395400000015798
3M3,2,0,1,0,0.5768557999981567
