PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
Zofia7M123,1,1,0,0,2.3285084000090137
Zofia7M123,2,1,1,1,0.41382250003516674
Zofia7M123,0,0,1,1,1.0803196999477223
Zofia7M123,1,0,0,0,0.3775653999764472
Zofia7M123,2,0,1,1,0.4109009000239894
Zofia7M123,0,0,0,0,3.307415699935518
Zofia7M123,1,0,1,1,0.437063500052318
Zofia7M123,2,0,0,0,0.35482679994311184
