PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
01K19,1,1,-,1,0.7231889000395313
01K19,2,1,-,1,0.545433699968271
01K19,0,0,-,0,0.5942345999646932
01K19,1,0,-,1,-
01K19,2,0,-,0,0.7852561000036076
01K19,0,0,-,1,0.7195895999902859
01K19,1,0,-,1,0.5550154000520706
01K19,2,0,-,1,0.6217327000340447
