PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
Zofia6M123,1,1,1,1,1.3478184000123292
Zofia6M123,2,1,0,0,0.43653369997628033
Zofia6M123,0,0,1,1,0.6894592000171542
Zofia6M123,1,0,0,0,0.39231249992735684
Zofia6M123,2,0,0,0,0.38288350007496774
Zofia6M123,0,0,1,1,0.8267591999610886
Zofia6M123,1,0,1,1,0.35728889994788915
Zofia6M123,2,0,1,1,0.584442500025034
