PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
01M101,1,1,1,1,0.6415630000119563
01M101,2,1,1,0,0.1576826000236906
01M101,0,0,0,0,0.7710706999932881
01M101,1,0,0,1,1.5209600999951363
01M101,2,0,1,0,1.191075800015824
01M101,0,0,0,0,0.5307976999902166
01M101,1,0,1,0,0.9845556000072975
01M101,2,0,0,1,0.5641820000018924
