ID,SEX,AGE,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
10,M,12,1,True,1,False,7.283480099998997
10,M,12,1,False,1,False,1.7465393999882508
10,M,12,2,False,1,False,1.929177099998924
10,M,12,3,False,1,False,1.6540623000037158
10,M,12,4,False,1,False,1.544555100001162
10,M,12,1,False,1,False,1.9266475000040373
10,M,12,2,False,1,False,1.4497474999952829
10,M,12,3,False,1,False,1.4971188999916194
10,M,12,4,False,1,False,1.7615585000021383
