PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
Zofia8M123,1,1,1,1,1.2424585999688134
Zofia8M123,2,1,1,1,0.36243760003708303
Zofia8M123,0,0,0,0,0.5953115000156686
Zofia8M123,1,0,1,1,0.3206080000381917
Zofia8M123,2,0,1,1,0.32961350004188716
Zofia8M123,0,0,1,1,0.6360890999203548
Zofia8M123,1,0,0,0,0.2822989000706002
Zofia8M123,2,0,1,1,0.47216450003907084
