PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
próbaK100,1,1,0,0,3.962566300004255
próbaK100,2,1,0,0,0.3955946999922162
próbaK100,0,0,0,0,0.5371779999986757
próbaK100,1,0,0,0,1.8437957999994978
próbaK100,2,0,1,0,1.0010272999934386
próbaK100,0,0,1,1,0.7114877999993041
próbaK100,1,0,0,0,0.37278010000591166
próbaK100,2,0,1,1,0.29645069999969564
