PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
0M0,1,1,-,1,-
0M0,2,1,-,0,-
0M0,0,0,1,0,2.383924100009608
0M0,1,0,0,1,0.5280996000074083
0M0,2,0,1,1,0.5772812999930466
0M0,0,0,0,1,2.9840313000022434
0M0,1,0,-,0,-
0M0,2,0,1,0,1.175596900007804
