PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
012M12,1,1,0,0,1.3419562999915797
012M12,2,1,1,0,0.26353820000076666
012M12,0,0,-,0,-
012M12,1,0,-,1,-
012M12,2,0,-,0,-
012M12,0,0,0,1,0.3741907999792602
012M12,1,0,1,1,0.33576250000623986
012M12,2,0,0,0,1.4536204000178259
