PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
 M ,1,0,0,1,0.7984340000111843
 M ,2,0,0,1,0.6084067000047071
 M ,0,0,1,1,0.9990364999976009
 M ,1,0,0,1,0.6080995999946026
 M ,2,0,0,0,0.6444086999981664
 M ,0,0,1,1,2.1017098000011174
 M ,1,0,0,0,0.6121033999952488
 M ,2,0,1,1,0.5540179000090575
