PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
30M30,1,1,1,1,0.4393664999988687
30M30,2,1,1,0,0.4069077999993169
30M30,0,0,1,0,0.41569109999909415
30M30,1,0,1,0,0.31850240000130725
30M30,2,0,0,1,0.3151390999992145
30M30,0,0,0,0,0.48188089999894146
30M30,1,0,1,0,0.3098301999998512
30M30,2,0,1,0,0.21661579999999958
