PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
Zofia5M123,1,1,1,1,1.4545395000604913
Zofia5M123,2,1,0,0,0.41573270002845675
Zofia5M123,0,0,1,1,1.1027377001009881
Zofia5M123,1,0,0,0,0.2901189000112936
Zofia5M123,2,0,1,1,0.3045169999822974
Zofia5M123,0,0,1,1,0.6490856000455096
Zofia5M123,1,0,1,1,0.2976017000619322
Zofia5M123,2,0,0,0,0.4663752999622375
