PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
20M20,1,1,1,1,0.3157704000004742
20M20,2,1,0,0,0.2852184000003035
20M20,0,0,1,1,0.4975775999992038
20M20,1,0,0,0,0.3406633000013244
20M20,2,0,1,0,0.4010887000004004
20M20,0,0,0,1,0.43135849999816855
20M20,1,0,1,1,0.3011856000011903
20M20,2,0,1,1,0.3395678000015323
