PART_ID,TRIAL,TRAINING,CORRECT,CONGRUENT,LATENCY
Zofia2M123,1,1,0,0,1.0770405000075698
Zofia2M123,2,1,1,1,0.387941199936904
Zofia2M123,0,0,0,0,0.43711349996738136
Zofia2M123,1,0,0,0,0.45523249998223037
Zofia2M123,2,0,1,1,0.3136572999646887
Zofia2M123,0,0,1,1,2.39097429998219
Zofia2M123,1,0,0,0,0.5805332999443635
Zofia2M123,2,0,0,0,0.3468342999694869
